slug,section,index,interwencja,suggestedZone,confidence,alternatives,previousZone,finalZone
zakrzepica-zylna-ryzyko-wystapienia,8.4,3,"Edukacja pacjenta w zakresie działań wpływających na poprawę krążenia w naczyniach żylnych: • zachęcanie pacjenta do wykonywania ćwiczeń wpływających na poprawę przepływu żylnego, • motywowanie do regularnego podejmowania aktywności fizycznej i wykonywania ćwiczeń przynajmniej 3 × dziennie (zalecany jest marsz, spacery, pływanie, biegi, jazda rowerem, wykonywanie naprzemiennych ruchów stóp podczas stania lub siedzenia), • zalecenie pacjentowi, aby w czasie wykonywania ćwiczeń dynamicznych wykonywał głębokie oddechy, • zalecenie pacjentowi unikania wykonywania ćwiczeń statycznych, jak: dźwiganie ciężarów i ćwiczeń z dużymi obciążeniami, treningów w siłowni, jazdy na nartach, pchania kuli, długich wycieczek rowerowych lub długich biegów [Kózka, Rożnowska, 2009; Kózka, 2020], • po długotrwałym staniu lub siedzeniu zalecenie pacjentowi odpoczynku z uniesieniem kończyn dolnych powyżej poziomu serca, kilkakrotnie w ciągu dnia, • zalecenie pacjentowi redukcji masy ciała poprzez zastosowanie diety niskokalorycznej, ale zbilansowanej, oraz ograniczenie węglowodanów, tłuszczów pochodzenia zwierzęcego, a uwzględnienie w diecie wysokowartościowych białek, warzyw, owoców, razowego pieczywa i kasz gruboziarnistych, • zalecenie pacjentowi unikania zaparć poprzez przyjmowanie pokarmów bogatych w błonnik, np. otrębów, zwiększenie ilości płynów (najlepiej niegazowanej wody mineralnej), • współudział w modyfikacji współistniejących czynników ryzyka: – unikanie gorących kąpieli i nadmiernego nasłonecznienia, zalecenie chłodnego prysznica przez ok. 10 s na każdą kończynę, rozpoczynając od stóp, oraz marsz w wannie w kilkucentymetrowej wodzie – noszenie odpowiedniej (nieuciskającej) odzieży oraz obuwia na niskich obcasach, – unikanie długotrwałych podróży w bezruchu [Kózka, Rożnowska, 2009; Kózka, 2020; Szewczyk, Jawień, 2010; Tomkowski i wsp., 2017].",cale-cialo,low,konczyny-dolne:9 brzuch:4 klatka-piersiowa:3,konczyny-dolne,cale-cialo
zakrzepica-zylna-ryzyko-wystapienia,8.4,4,"Pouczenie pacjenta o konieczności systematycznego monitorowania stanu zdrowia w zakresie: • wystąpienia objawów zatorowości płucnej, takich jak: nasilone dolegliwości bólowe, nasilony obrzęk łydki i uda, zaczerwienienie chorej kończyny, gorączka, ból w klatce piersiowej, duszność, • konieczności natychmiastowego zgłoszenia się do lekarza w przypadku pojawienia się niepokojących objawów [Konstantnides i wsp., 2014; Windyga i wsp., 2014].",cale-cialo,low,konczyny-dolne:6 skora:5 cale-cialo:4,konczyny-dolne,cale-cialo
zakrzepica-zylna-ryzyko-wystapienia,8.4,5,"Współpraca z rodziną i zespołem terapeutycznym (lekarzem, pielęgniarką, dietetykiem, fizjoterapeutą, psychologiem): • informowanie pacjenta o podejmowanych i planowanych interwencjach w zakresie leczenia i sprawowania opieki, wyjaśnienie wszystkich wątpliwości pacjenta, • nawiązanie kontaktu terapeutycznego przez okazanie akceptacji, cierpliwości, aktywnego słuchania i życzliwości, umożliwienie pacjentowi zadawania pytań oraz wyrażenia wątpliwości i obaw związanych z zaleconym postępowaniem [Szewczyk, Jawień, 2010; Tomkowski i wsp., 2012; Zawilska, 2016].",,none,,,
obrzek-limfatyczny,8.5,0,"Udział w ocenie obrzęku: lokalizacja i rozmiar obrzęku, konsystencja skóry (plastyczna, elastyczna, twarda), nieprawidłowe zabarwienie w zajętych obszarach, obecność zgrubień, rogowacenia, ucieplenie, objawy zakażenia, obecność limfotoku, owrzodzeń, pomiar masy ciała.",skora,medium,,skora,skora
obrzek-limfatyczny,8.5,1,Ocena stanu skóry oraz objawów towarzyszących i ich natężenia.,skora,medium,,skora,skora
obrzek-limfatyczny,8.5,2,"Edukacja pacjentki dotycząca: • umiejętności rozpoznawania oznak i objawów obrzęku limfatycznego (zaleca się obejrzenie siebie w lustrze z częstotliwością 2 × w tygodniu w celu poszukiwania zmian patologicznych), • utrzymania prawidłowej masy ciała, BMI w granicach 18,5-24,99 kg/m2, • unikania braku aktywności oraz nadmiernego przeciążania kończyn długotrwałym i intensywnym wysiłkiem fizycznym (zachęcenie do codziennej aktywności, np. spacerów, jogi, jazdy na rowerze, wchodzenia po schodach), • unikania stania lub siedzenia ze skrzyżowanymi nogami przez dłuższy czas, • unoszenia obrzękniętych kończyn, • unikania przegrzewania obrzękniętych części ciała (opalania, gorących kąpieli) lub narażenia na ekstremalne zimno, • stosowania kremów przeciwsłonecznych, • unikania noszenia ciasnej bielizny, • unikania uszkodzeń skóry oraz urazów w obrębie obrzękniętych części ciała (skaleczeń, ukąszeń owadów, iniekcji), • noszenia wygodnego obuwia niepowodującego otarć, • zachowania ostrożności w trakcie obcinania paznokci, usuwania skórek, • codziennego dokładnego mycia i osuszania skóry, zwłaszcza w miejscach narażonych na powstanie infekcji grzybiczych (przestrzeni międzypalcowych i między fałdami skórnymi), • regularnego stosowania emolientów.",skora,high,,skora,skora
obrzek-limfatyczny,8.5,3,"Udział w kompleksowej terapii przeciwobrzękowej. Kompleksowa terapia przebiega na dwóch etapach: pierwszy ma na celu szybkie zmniejszenie rozmiaru obrzęku, drugi to leczenie podtrzymujące, którego celem jest zachowanie i optymalizacja wyników na pierwszym etapie.",,none,,,
obrzek-limfatyczny,8.5,4,"Pierwszy etap leczenia składa się z pielęgnacji skóry, ręcznego drenażu limfatycznego, ćwiczeń oraz kompresjoterapii w postaci wielowarstwowego bandażowania, na drugim etapie zaleca się noszenie pończoch uciskowych, pielęgnację skóry oraz kontynuację ćwiczeń.",konczyny-dolne,low,skora:4,konczyny-dolne,konczyny-dolne
obrzek-limfatyczny,8.5,5,"Udział w leczeniu farmakologicznym: • jednorazowe lub kilkudniowe podawanie glikokortykosteroidu o działaniu przeciwobrzękowym, • intensywne odwodnienie pacjenki z zastosowaniem diuretyku pętlowego w hipertonicznym roztworze soli.",,none,,,
obrzek-limfatyczny,8.5,6,"Systematyczna ocena przestrzegania zaleceń terapeutycznych oraz monitorowanie zmian motywacji pacjentki, spowodowanych czynnikami psychospołecznymi.",,none,,,
obrzek-limfatyczny,8.5,7,Ocena efektywności podjętych interwencji.,,none,,,
nieefektywne-karmienie-piersia,9.1,0,Przystawienie dziecka do piersi bezpośrednio po porodzie.,,none,,,
nieefektywne-karmienie-piersia,9.1,1,Umieszczenie dziecka i matki po porodzie na jednej sali (w systemie rooming-in).,,none,,,
nieefektywne-karmienie-piersia,9.1,2,"Zapoznanie z zasadami prawidłowego przystawienia do piersi: • usta dziecka są szeroko otwarte i obejmują znaczną część otoczki brodawki sutkowej, po szybkich i płytkich ruchach ssących następują wolniejsze i znowu szybsze, słychać połykanie pokarmu, nie występują inne odgłosy.",usta-drogi-oddechowe,medium,,usta-drogi-oddechowe,usta-drogi-oddechowe
nieefektywne-karmienie-piersia,9.1,3,"Nauczenie matki prawidłowej techniki karmienia dziecka piersią przez: • podtrzymywanie piersi - pierś powinna być trzymana całą dłonią od spodu, kciuk luźno ułożony na wierzchu, palec wskazujący podtrzymuje pierś od spodu, kciuk i palec wskazujący omijają otoczkę brodawki, • wyjęcie dziecka z kocyka i zwrócenie brzuszkiem do brzucha matki, usta dziecka ułożone na wysokości brodawki, dziecko dobrze podparte i mocno przytulone, • przystawienie dziecka do piersi tak, aby jego usta objęły brodawkę sutkową i część otoczki, • odczekanie, aż dziecko szeroko otworzy buzię, naprowadzenie zręcznym ruchem ust dziecka na brodawkę dłonią, na której leży główka dziecka.",brzuch,low,konczyny-gorne:6,brzuch,brzuch
nieefektywne-karmienie-piersia,9.1,4,"Dokonanie oceny efektywności karmienia piersią. Ocenie podlega: • pozycja matki przy karmieniu, technika karmienia, ssanie pokarmu, przystawianie noworodka, wygląd brodawek, przerywanie ssania, • zachowanie noworodka podczas karmienia, rodzaje stolca, liczba zmoczonych pieluch, kontrola liczby karmień w ciągu dnia i nocy.",brzuch,medium,,brzuch,brzuch
nieefektywne-karmienie-piersia,9.1,5,"Nauczenie odciągania mleka z piersi (ręcznie, odciągaczem) w sytuacji zalegania pokarmu.",,none,,,
nieefektywne-karmienie-piersia,9.1,6,Wyjaśnienie matce wszystkich obaw związanych z karmieniem.,,none,,,
niedozywienie,9.2,0,"Ocena stanu odżywienia i metabolizmu organizmu pacjenta w bezpośrednim okresie pooperacyjnym (analiza badań laboratoryjnych: albumina, białko całkowite, prealbumina, transferyna). Ustalenie wskazań do żywienia poprzez określenie ryzyka metabolicznego, tzw. szybkiej i skutecznej oceny klinicznej z uwzględnieniem: • wskaźnika masy ciała BMI, • dotychczasowej utraty procentowej masy ciała, • braku możliwości włączenia diety doustnej przez ponad 7 dni, • ustalenie ograniczonej możliwości przyjmowania pokarmów drogą doustną z uwzględnieniem braku utrzymania dziennego spożycia pokarmów > 50% zapotrzebowania przez okres ponad 10 dni, • ustalenie wzrostu metabolizmu z powodu choroby pacjenta, w tym rozległości urazu operacyjnego, • uwzględnienie stosowanego leczenia żywieniowego w okresie przedoperacyjnym (kontynuacja żywienia) w przypadku/ z powodu dużego ryzyka żywieniowego [Kłęk i wsp., 2019].",,none,,,
niedozywienie,9.2,1,"Zastosowanie żywienia pozajelitowego lub dojelitowego z uwzględnieniem podstawowego zapotrzebowania na składniki odżywcze. Dostarczenie składników pokarmowych ilościowo i jakościowo dostosowanych do potrzeb pacjenta: węglowodanów 35-50%, tłuszczów 30-50%, białka 15-20% [Sobocki, 2016; Kłęk, 2018].",brzuch,high,,brzuch,brzuch
niedozywienie,9.2,2,"Zastosowanie żywienia dojelitowego przez założoną śródoperacyjnie sondę dojelitową, ok. 4-5 dni po zabiegu operacyjnym zgodnie z kartą zleceń lekarskich: • podawanie pacjentowi diety przemysłowej przez sondę dojelitową metodą grawitacyjną na zlecenie i według ustalonego schematu na oddziale, np. podaż diety przemysłowej oligomerycznej po 12/24 godz. od zabiegu o przepływie 10-20 ml/godz., zwiększając szybkość podania co 12 godz. o ok. 10 ml/godz. do ok. 100 ml/godz. w 4. dobie w ciągu • obserwacja objawów nietolerancji diety (np. pojawienie się wzdęć brzucha, nudności, biegunki) [Noszczyk, 2019; Kłęk, 2018].",brzuch,high,,brzuch,brzuch
niedozywienie,9.2,3,Zastosowanie żywienia pozajelitowego według zleconego schematu zgodnie z kartą zleceń lekarskich.,brzuch,high,,brzuch,brzuch
niedozywienie,9.2,4,"Opieka nad pacjentem w trakcie żywienia oraz monitorowanie leczenia żywieniowego dojelitowego lub pozajelitowego zgodnie ze standardem Polskiego Towarzystwa Żywienia Pozajelitowego i Dojelitowego i Metabolizmu: • ocena stanu metabolicznego pacjenta, • monitorowanie stanu pacjenta podczas podawania preparatów odżywczych drogą dożylną i przez sondę dojelitową zgodnie z przyjętą procedurą, • pielęgnowanie pacjenta z założoną sondą dojelitową według ustalonego standardu, • pielęgnacja dostępu naczyniowego.",brzuch,high,,brzuch,brzuch
niedozywienie,9.2,5,"Wprowadzenie diety doustnej po zabiegu chirurgicznym: • dieta płynna od pierwszej doby po zabiegu operacyjnym, przyjmowana z umiarkowaną częstotliwością, • stopniowe rozszerzanie diety: w pierwszej kolejności niskotłuszczowej w postaci pokarmów zmiksowanych (druga doba), a następnie zmielonych, • zastosowanie doustnych płynnych diet przemysłowych (oral nutritonal supplements, ONS), w ilości 400-600 ml/dobę - zalecenie pacjentowi spożywania powoli, małymi łykami, pomiędzy posiłkami, • spożywanie mniejszych objętości posiłków, ale częściej - 6-8 × dziennie.",klatka-piersiowa,high,,klatka-piersiowa,klatka-piersiowa
niedozywienie,9.2,6,"Obserwacja chorego w kierunku objawów nietolerancji przewodu pokarmowego na wprowadzane pokarmy stałe, np. wymiotów, biegunki, objawów zespołu poresekcyjnego w postaci objawów wczesnego lub późnego zespołu poposiłkowego: • poinformowanie pacjenta o możliwości wystąpienia objawów związanych z zaburzeniem fizjologicznej drogi wchłaniania się treści pokarmowej w okresie pooperacyjnym oraz udzielenie wskazówek dotyczących profilaktyki, takich jak: – unikanie w diecie wszelkich stężonych pokarmów, – unikanie przyjmowania jednorazowo zwiększonej ilości płynów hipertonicznych, – ograniczenie objętości jednorazowych porcji posiłków, – zmniejszenie objętości węglowodanów i substancji osmotycznie czynnych, które przechodzą do bliższego odcinka jelita cienkiego (unikanie słodyczy, miodu, mleka, soków owocowych) [Strzelec i wsp., 2018].",brzuch,high,,brzuch,brzuch
niedozywienie,9.2,7,"Wprowadzenie zasad odżywiania dietetycznego w późniejszym okresie pooperacyjnym po leczeniu szpitalnym: • wyjaśnienie pacjentowi konieczności przestrzegania zaleceń dietetycznych, takich jak: – częste spożywanie lekkostrawnych, ciepłych posiłków w niewielkich ilościach: – stosowanie diety bogatobiałkowej (110-130 g/dobę) z ograniczeniem mleka ze względu na biegunki, – ograniczenie podaży tłuszczów (50-70 g/dobę), zwiększenie ilości tłuszczu roślinnego w diecie, – ograniczenie spożywania węglowodanów prostych i zwiększenie spożycia produktów zawierających błonnik rozpuszczalny, – spożywanie potraw lekkostrawnych, wykluczenie pokarmów ciężkostrawnych oraz wzdymających, – wyeliminowanie picia alkoholu, napojów gazowanych, ograniczenie spożywania kawy, kakao, czekolady, – przygotowywanie potraw gotowanych, unikanie smażonych – dokładne rozgryzanie i przeżuwanie pokarmu, – ograniczenie spożywania napojów do posiłków, przyjmowanie płynów przed posiłkiem lub po posiłku [Strzelec i wsp., 2018].",brzuch,medium,,brzuch,brzuch
niedozywienie,9.2,8,"Zwrócenie uwagi pacjenta na samokontrolę przewodu pokarmowego przy wprowadzaniu nowych produktów do diety oraz na objawy nietolerancji diety (wymioty, biegunkę, objawy zespołu poposiłkowego). Zastosowanie działań leczniczo-pielęgnacyjnych ukierunkowanych na leczenie objawowe.",brzuch,medium,,brzuch,brzuch
niedozywienie,9.2,9,"Okresowa kontrola masy ciała, wykonywanie badań laboratoryjnych krwi (morfologii, stężenia żelaza, witaminy B12, albumin, elektrolitów) i uzupełnienie niedoborów (często niedoboru żelaza, składników odżywczych).",,none,,,
nadwaga-otylosc,9.3,0,"Wyjaśnienie pacjentce zaplanowanego leczenia żywieniowego Konsultacja dietetyka i zaplanowanie leczenia dietetycznego na podstawie wywiadu z pacjentką dotyczącego dotychczasowego sposobu żywienia. Dostarczenie podstawowych informacji na temat prawidłowych nawyków żywieniowych (częstości, regularności, jakości, ilości, konsystencji spożywanych posiłków): • dostarczenie materiałów edukacyjnych dotyczących zasad zbilansowanej diety, • poinformowanie o możliwościach dostosowania zasad prawidłowego odżywiania do prowadzonego stylu życia.",,none,,,
nadwaga-otylosc,9.3,1,"Zastosowanie diety ubogoenergetycznej, ograniczającej spożycie tłuszczów i węglowodanów: • wykluczenie lub znaczne ograniczenie tłuszczu dodawanego do potraw (kanapek, sosów, zasmażek), • spożywanie produktów o obniżonej zawartości tłuszczów zwierzęcych (np. w margarynach, majonezach, wędlinach, mleku i jego przetworach), • przygotowywanie beztłuszczowe potraw (np. smażenie beztłuszczowe, grill), • wyeliminowanie lub ograniczenie (w zależności od współistniejących schorzeń) przyjmowania produktów zawierających nienasycone kwasy tłuszczowe, z kwasem linolowym (tłuszczów jednonienasyconych - oliwy z oliwek, oleju rzepakowego oraz tłuszczów wielonienasyconych - ryb, olejów roślinnych), • przyjmowanie w diecie odpowiedniej ilości węglowodanów oraz ograniczenie spożycia łatwo przyswajalnych węglowodanów - cukrów prostych (słodyczy, napojów słodzonych), • utrzymanie w diecie prawidłowej ilości białka, witamin i składników mineralnych, • zwiększenie spożycia warzyw i owoców (z wyjątkiem tych zawierających nadmiar węglowodanów, np. bananów, gruszek) oraz innych pokarmów zawierających błonnik (razowe pieczywa, suche nasiona roślin strączkowych).",,none,,,
nadwaga-otylosc,9.3,2,Zalecenie pacjentce utrzymania prawidłowego bilansu wodno-elektrolitowego poprzez dostarczenie organizmowi ok. 2 l płynów wraz z suplementacją elektrolitów i witamin.,,none,,,
nadwaga-otylosc,9.3,3,Wdrożenie postępowania dietetycznego zapewniającego uzyskanie deficytu energetycznego - 600 kcal (ok. 2500 kJ) dziennie przez zastosowanie diety dostarczającej 1200 do 1300 kcal (ok. 5000 do 5400 kJ).,,none,,,
nadwaga-otylosc,9.3,4,"Przekazanie pacjentce zaleceń dotyczących prawidłowych nawyków żywieniowych, konieczności regularnego, częstego spożywania posiłków w małych ilościach (4-5 × dziennie).",,none,,,
nadwaga-otylosc,9.3,5,"Zalecenie pacjentce zwiększonej aktywności fizycznej: • ćwiczenia dynamiczne aerobowe, jak: taniec, aerobik, jazda na rowerze, pływanie wykonywane 3 × w tygodniu przez min. 30 min, • zastosowanie umiarkowanego wysiłku, np. 1-2 godz. marszu, ale regularnie powtarzanego przez długi okres, • stopniowe zwiększanie intensywności wysiłku uwzględniające wydolność krążeniowo-oddechową i sprawność ruchową oraz współistnienie chorób.",klatka-piersiowa,high,,klatka-piersiowa,klatka-piersiowa
nadwaga-otylosc,9.3,6,Zastosowanie leczenia farmakologicznego zgodnie z zaleceniami lekarza oraz obserwacja w kierunku oczekiwanych efektów i objawów ubocznych zastosowanego leczenia.,,none,,,
nadwaga-otylosc,9.3,7,"Obserwacja wartości ciśnienia tętniczego krwi, motywowanie pacjentki do pomiaru ciśnienia oraz obserwowania wahań CTK, regularnego zażywania leku i występowania możliwych objawów niepożądanych farmakoterapii.",konczyny-gorne,high,,konczyny-gorne,konczyny-gorne
nadwaga-otylosc,9.3,8,Pomiar glikemii oraz obserwowanie wartości odchyleń od normy. Motywowanie do stosowania się do zalecanej diety.,,none,,,
nadwaga-otylosc,9.3,9,"Zastosowanie działań psychoterapeutycznych: • wyjaśnienie pacjentce konsekwencji otyłości oraz zasad zaleconej diety, a także stworzenie emocjonalnych bodźców potrzebnych do zredukowania masy ciała, • rozpoznanie i zrozumienie mechanizmów jedzenia w nadmiernych ilościach, a następnie opracowanie strategii radzenia sobie z niepożądanymi zachowaniami, • zapewnienie motywacji i wsparcia w utrzymaniu zmodyfikowanej diety redukującej masę ciała, motywacja do prowadzenia dzienniczka dietetycznego, kontaktu z dietetykiem klinicznym, • analiza zachowań i emocji związanych z żywieniem, wzmocnienie samooceny, zmiana sposobu rozwiązywania sytuacji trudnych poprzez zachęcanie pacjenta do kontaktu z grupami wsparcia dla osób z problemami otyłości, współpracy z rodziną i osobami bliskimi.",,none,,,
nadwaga-otylosc,9.3,10,Zapoznanie pacjentki z metodami chirurgicznymi leczenia otyłości. Umożliwienie kontaktu z lekarzem celem wyjaśnienia ewentualnej kwalifikacji do wybranego sposobu zabiegu operacyjnego.,,none,,,
zaburzenia-polykania-dysfagia,9.4,0,"Modyfikacja konsystencji diety: • dieta papkowata, wysokokaloryczna, wysokobiałkowa, • dodawanie do płynów preparatów zagęszczających (na bazie gumy guar i maltodekstryny) w ilości pozwalającej uzyskać pożądaną konsystencję (syropu, gęstego sosu, budyniu).",,none,,,
zaburzenia-polykania-dysfagia,9.4,1,"Spożywanie posiłków w pozycji półwysokiej/ siedzącej: • ułożenie pacjentki w pozycji półwysokiej/ siedzącej przez 30 min przed posiłkiem oraz pozostanie w takiej pozycji przez 30 min po posiłku, • w trakcie posiłku lekkie pochylenie głowy do przodu.",glowa,medium,,glowa,glowa
